Infinite Computer Solutions
Name,Number
Anna University,12
 Jawaharlal Nehru Technological University,8
 Andhra University,6
 Visveswaraiah Technological University,4
 Bangalore University,3
 Osmania University,3
 University Of Madras,3
 Bharathidasan University,2
 University Of Kerala,2
 State University Of New York At Binghamton,2
 University Of Central Missouri,2
 Guru Jambheshwar University,1
